hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
ARRIVING by TRAIN#2 - quiet. 4pax. internet,8.4,9,1140,Apartment,1.3,Santa Croce,True,162.85714285714286
Elegante appartamento ai Carmini,0.0,0,1600,Apartment,1.4,Dorsoduro,False,228.57142857142858
La Casetta,0.0,0,1137,Apartment,0.6,San Marco,False,162.42857142857142
Ca´dell´Oca e della Graticola,0.0,0,1335,Apartment,0.8,San Polo,False,190.71428571428572
Calle dei Botteri,0.0,0,1529,Apartment,0.8,San Polo,True,218.42857142857142
CRUISE PORT. LAGOON. UNIVERSITY with canal view,8.5,5,1148,Apartment,1.7,Dorsoduro,True,164.0
Locazione Turistica Valier,8.9,3,766,Apartment,1.6,Castello,False,109.42857142857143
Locazione Turistica Barbaria de le Tole,0.0,0,916,Apartment,0.7,Castello,False,130.85714285714286
Locazione Turistica Isola di San Pietro-2,8.1,9,610,Apartment,1.6,Castello,False,87.14285714285714
Locazione Turistica Cà della Giudecca,0.0,0,858,Apartment,1.6,Giudecca,False,122.57142857142857
Peaceful Apartment in Venice with Garden,0.0,0,1162,Apartment,1.7,Cannaregio,False,166.0
Locazione Turistica San Vio,0.0,0,1028,Apartment,0.9,Dorsoduro,False,146.85714285714286
Locazione Turistica Sotoportego Venier,0.0,0,1417,Apartment,0.8,Castello,False,202.42857142857142
Polo's Treasures,9.4,599,1769,Apartment,0.8,San Polo,True,252.71428571428572
Excess Venice Boutique Hotel & Private Spa,9.4,251,2067,Hotel,1.4,Dorsoduro,False,295.2857142857143
Italianflat - Venetia Domus,8.1,8,993,Apartment,18.2,Not specified,True,141.85714285714286
Ca' Sagredo Hotel,8.7,202,2765,Hotel,0.8,Cannaregio,True,395.0
San Marco Gallery,0.0,0,1359,Apartment,0.2,San Marco,True,194.14285714285714
Cariccio guest house. in the historic center of Venice,0.0,0,949,Hotel,0.7,Cannaregio,True,135.57142857142858
Ca Della Calle Luxury- 5min da S Marco e Rialto,8.9,11,1257,Apartment,0.6,Castello,True,179.57142857142858
Ca' Nal Apartments,9.1,3,1842,Apartment,0.3,San Marco,False,263.14285714285717
San Marco Terrace Penthouse,0.0,0,7512,Apartment,0.2,San Marco,False,1073.142857142857
Testa,0.0,0,1062,Apartment,0.8,Cannaregio,True,151.71428571428572
Corte Coppo Superior Apartment,0.0,0,1915,Apartment,0.6,Castello,False,273.57142857142856
Ca Virgilio,9.0,3,1382,Apartment,0.8,San Polo,True,197.42857142857142
Ca' Turchese,9.1,16,1436,Apartment,0.6,San Marco,True,205.14285714285714
Doge's Mirror & Stair @Frari,8.5,4,1030,Apartment,0.9,San Polo,True,147.14285714285714
San Giacomo,0.0,0,1871,Apartment,1.2,Santa Croce,False,267.2857142857143
The Arsenal Large,0.0,0,1695,Apartment,0.4,Castello,False,242.14285714285714
Ca San Salvador,8.9,23,1553,Apartment,0.3,San Marco,False,221.85714285714286
Canalview,7.2,4,1273,Apartment,1.4,Giudecca,True,181.85714285714286
Madama Garden Retreat,9.8,51,2883,Hotel,1.0,Cannaregio,False,411.85714285714283
Rio Ca Foscari,9.7,3,1383,Apartment,1.1,Dorsoduro,True,197.57142857142858
Biennale 252,9.6,13,1752,Apartment,1.5,Castello,False,250.28571428571428
Stunning Modern Apartment In The Heart Of Venice,9.6,10,2396,Apartment,0.5,San Marco,False,342.2857142857143
Locazione Turistica Casanas-1,8.4,8,969,Apartment,1.1,Castello,False,138.42857142857142
Ca' Turchette,8.8,11,975,Apartment,1.1,Dorsoduro,False,139.28571428571428
Appartamento Giardini,0.0,0,583,Apartment,1.4,Castello,False,83.28571428571429
come a casa tua dietro piazza San Marco,0.0,0,1067,Holiday Home,0.4,Castello,True,152.42857142857142
Ca della Pietà,9.3,10,1018,Apartment,0.5,Castello,True,145.42857142857142
CA'Perdon,9.0,41,1032,Apartment,0.7,San Polo,True,147.42857142857142
Ca' San Rocco,9.2,405,1203,Hotel,1.2,San Polo,True,171.85714285714286
Alloggi Arlecchino,8.6,241,823,Hotel,1.5,Santa Croce,False,117.57142857142857
Charming House Iqs,9.2,17,2655,Apartment,0.3,Castello,False,379.2857142857143
Ca' Belle Arti in Dorsoduro- Dimora Italia Collection -,9.1,4,1813,Apartment,0.9,Dorsoduro,False,259.0
Hotel Al Piave,8.8,343,1544,Hotel,0.4,Castello,True,220.57142857142858
Hotel Ariel Silva,7.3,663,589,Hotel,1.4,Cannaregio,True,84.14285714285714
JW Marriott Venice Resort & Spa,8.7,365,3038,Hotel,3.3,Not specified,True,434.0
Sina Palazzo Sant'Angelo,9.2,298,2455,Hotel,0.7,San Marco,True,350.7142857142857
City Apartments Rialto Market,8.3,206,1290,Apartment,0.7,San Polo,False,184.28571428571428
Sina Centurion Palace,8.6,480,3271,Hotel,0.5,Dorsoduro,True,467.2857142857143
Tintoretto,8.0,350,906,Hotel,1.1,Cannaregio,False,129.42857142857142
Hotel Santa Marina,8.1,326,1242,Hotel,0.5,Castello,False,177.42857142857142
Elegante con una camera da letto vicinissimo a Via Garibaldi,0.0,0,785,Apartment,1.4,Not specified,True,112.14285714285714
NEW 2021 Grey's House Central,6.9,122,446,Apartment,0.8,Cannaregio,False,63.714285714285715
San Polo Feel The Center,9.6,36,939,Apartment,0.8,San Polo,True,134.14285714285714
Due Leoni Terrace In St Mark's Square,0.0,0,11206,Apartment,0.1,San Marco,False,1600.857142857143
Ca' Del Teatro Terrace,8.2,4,2792,Apartment,0.7,San Marco,False,398.85714285714283
I Gioielli del Doge - Cannaregio,7.5,23,722,Apartment,1.9,Cannaregio,False,103.14285714285714
Apartment Cafoscari,9.4,27,817,Apartment,1.0,Dorsoduro,True,116.71428571428571
Biennale Appartamento grande,0.0,0,907,Holiday Home,1.4,Castello,False,129.57142857142858
Charming Apartment in Venice near Towncentre,7.0,3,1356,Apartment,1.1,Santa Croce,True,193.71428571428572
Venice Cool Flat M0270429267,0.0,0,1617,Apartment,0.6,Castello,False,231.0
La casa d'Oriente Terrace,0.0,0,2811,Apartment,0.6,Cannaregio,False,401.57142857142856
Calle Teatro Vecchio - Venezia,0.0,0,1017,Apartment,0.8,San Polo,True,145.28571428571428
Maison Venitienne,0.0,0,905,Apartment,0.8,Cannaregio,False,129.28571428571428
GOT TIME artists' alcove. cool. 2pax,0.0,0,1253,Apartment,1.0,Santa Croce,True,179.0
Elegant King Venice Flat,8.4,8,1331,Apartment,0.2,San Marco,False,190.14285714285714
San Teodoro Palace - Luxury Apartments,9.0,462,2305,Apartment,0.4,San Marco,False,329.2857142857143
MN Best Place,10.0,5,3556,Hotel,0.4,Castello,False,508.0
City Apartments Biennale,8.1,41,1388,Apartment,0.9,Castello,False,198.28571428571428
Residenza Tiziano,7.6,78,916,Apartment,0.9,Cannaregio,True,130.85714285714286
Hotel Ai Cavalieri di Venezia,9.2,663,7117,Hotel,0.5,Castello,False,1016.7142857142857
Charming Palace Santa Fosca,8.7,49,1163,Hotel,1.1,Cannaregio,True,166.14285714285714
Casa Del Melograno,9.3,136,868,Hotel,1.2,Cannaregio,True,124.0
Locanda Ca' Lucrezia,8.9,610,935,Hotel,1.6,Cannaregio,True,133.57142857142858
Charming Venice Apartments ,8.9,2565,1011,Apartment,0.4,Castello,False,144.42857142857142
Palazzo Guardi,7.5,542,1165,Hotel,1.0,Dorsoduro,False,166.42857142857142
Locanda Balbi,7.7,37,1362,Hotel,0.3,San Marco,False,194.57142857142858
Villa Annamaria,6.9,37,383,Hotel,9.7,Not specified,True,54.714285714285715
Hotel al Graspo de Ua,7.0,314,838,Hotel,0.4,San Marco,True,119.71428571428571
Venezia Canal View,9.1,127,1101,Hotel,2.0,Cannaregio,False,157.28571428571428
Veneziacentopercento Rooms,8.0,38,528,Hotel,1.2,Castello,False,75.42857142857143
Alla Vite Dorata,9.5,211,1272,Hotel,0.9,Cannaregio,False,181.71428571428572
Casa Fiorella. Mestre in zona centralissima,7.0,5,443,Hotel,9.7,Not specified,False,63.285714285714285
Venice Times Hotel,9.1,660,1191,Hotel,1.6,Cannaregio,False,170.14285714285714
Hilton Molino Stucky Venice,7.8,2609,1963,Hotel,1.6,Giudecca,True,280.42857142857144
Villa Ricordi,7.4,26,441,Hotel,9.7,Not specified,True,63.0
Ca' dei Armeni,9.7,10,1068,Apartment,0.2,San Marco,True,152.57142857142858
Ca' Centopietre,8.5,377,1130,Hotel,1.0,Dorsoduro,False,161.42857142857142
Hotel Dei Dragomanni,8.0,342,1314,Hotel,0.6,San Marco,False,187.71428571428572
Hotel La Calcina,8.8,462,1275,Hotel,1.0,Dorsoduro,False,182.14285714285714
Hotel Caprera,8.3,465,847,Hotel,1.5,Cannaregio,False,121.0
The Merchant of Venice,0.0,0,713,Apartment,1.4,Cannaregio,True,101.85714285714286
Veneziacentopercento Ponte Novo Apartment,0.0,0,695,Apartment,1.3,Castello,True,99.28571428571429
casa alla corte da palanca,0.0,0,828,Apartment,8.1,Not specified,True,118.28571428571429
residenza 1 Venezia dietro Piazza San Marco,0.0,0,1016,Apartment,0.4,Castello,True,145.14285714285714
Beautiful apartment in Venezia with WiFi and 2 Bedrooms,0.0,0,1435,Apartment,0.8,San Polo,False,205.0
Bellevue & Canaletto Suites,9.1,54,2156,Hotel,0.1,San Marco,False,308.0
Casa Marco Polo,9.8,72,2410,Apartment,0.2,San Marco,False,344.2857142857143
House of Joy,9.7,11,1842,Holiday Home,0.8,Dorsoduro,False,263.14285714285717
Ca' Del Monastero 3 Collection Apartment for 4 Guests with Lift,9.1,21,1563,Apartment,1.2,Santa Croce,False,223.28571428571428
La Grande Bellezza,9.5,17,3094,Apartment,0.8,Dorsoduro,False,442.0
DolceVita N 386,7.1,23,818,Apartment,0.6,San Marco,False,116.85714285714286
Palazzetto Foscari,9.9,30,2695,Hotel,1.4,Santa Croce,False,385.0
