hotel_name,score,n_reviews,total_price,category,city_center_dist,neighborhood,free_cancellation,price_per_night
Hotel Fani,6.2,231,83,Hotel,0.7,San Lorenzo,True,83.0
Relais Duomo Adelaide,8.9,86,122,Apartment,0.4,Duomo,True,122.0
Firenze Rentals Uffizi,8.6,16,99,Apartment,0.5,Uffizi,True,99.0
Pier Capponi Apartament,9.7,34,160,Apartment,1.4,Campo di Marte,True,160.0
Florence Charming Apartments - Via Avelli. 4,9.0,7,144,Apartment,0.5,Santa Maria Novella,True,144.0
Il Violino,7.8,26,96,Apartment,1.7,Campo di Marte,True,96.0
Brunelleschi,9.5,4,186,Apartment,0.3,Duomo,True,186.0
Piaggione Apt. Case Galante Apartments in Florence,8.6,4,182,Apartment,0.9,San Frediano,True,182.0
B&B La Piazza,9.4,45,85,Bed&Breakfast,2.9,Rifredi,True,85.0
Tornabuoni La Petite Suite,0.0,0,112,Hotel,0.3,Tornabuoni,True,112.0
Laurenziana Apartment,10.0,8,194,Apartment,0.3,San Lorenzo,True,194.0
Easy Stay 3 Minutes Walk From Smn Station,0.0,0,108,Hotel,1.2,Fortezza da Basso,False,108.0
Historical J&D,9.2,10,170,Apartment,0.8,San Marco - Santissima Annunziata,True,170.0
Parterre Holidays,8.8,23,143,Apartment,1.7,Campo di Marte,True,143.0
Deluxe Apartment in the centre of Florence,8.3,3,142,Apartment,0.8,San Marco - Santissima Annunziata,True,142.0
SAN LORENZO LUXURY APARTMENT,8.0,9,117,Apartment,0.5,San Lorenzo,True,117.0
Scala,0.0,0,229,Apartment,0.8,Santa Maria Novella,True,229.0
Casanova Lux Ground Floor Apt,0.0,0,121,Apartment,1.4,Centro storico di Firenze,True,121.0
Buonincontro Apartment,0.0,0,180,Holiday Home,3.5,Rifredi,True,180.0
Casale Giocondo,0.0,0,123,Holiday Home,5.8,Not specified,True,123.0
Relais Florence,8.7,245,208,Hotel,0.9,Santa Maria Novella,True,208.0
Cherubini Apartment With Frescoes,0.0,0,206,Apartment,0.6,Santa Croce,True,206.0
Residenza MONNA LISA,8.8,4,1028,Apartment,0.6,San Lorenzo,True,1028.0
Splendida vista sui tetti di Firenze,0.0,0,145,Apartment,0.4,San Lorenzo,True,145.0
L'ANTICO GIGLIO - lift. A/C. free Wi-Fi,7.3,5,166,Apartment,0.4,San Frediano,True,166.0
Pergola White Loft,0.0,0,264,Apartment,0.7,San Marco - Santissima Annunziata,True,264.0
Dimora Palanca,0.0,0,450,Hotel,1.2,Santa Maria Novella,True,450.0
Suite di Medici Loft 8,0.0,0,467,Apartment,0.1,Centro storico di Firenze,False,467.0
A touch of History. in Santa Reparata,0.0,0,211,Apartment,1.0,Centro storico di Firenze,True,211.0
Apartment with one bedroom in Firenze with WiFi,0.0,0,238,Apartment,2.3,Rifredi,True,238.0
chiave di sol,0.0,0,101,Hotel,1.7,Lungarno del Tempio,True,101.0
Suite di Medici Loft 4,0.0,0,430,Apartment,0.1,Duomo,False,430.0
Premiere Apartments Ponte Vecchio,0.0,0,673,Apartment,0.5,Centro storico di Firenze,False,673.0
SANTO SPIRITO apartment in Florence,0.0,0,212,Apartment,0.5,San Frediano,True,212.0
Apartment with 3 bedrooms in Firenze with furnished balcony and WiFi,0.0,0,485,Apartment,1.4,Porta al Prato,True,485.0
Florence Shanti Suite - Oasi di pace e relax,9.5,16,133,Apartment,1.1,Piazzale Michelangelo,True,133.0
Oltrarno 9,9.0,9,178,Apartment,0.8,San Frediano,True,178.0
La Torricella,8.9,20,217,Apartment,0.9,Santa Croce,True,217.0
Mamo Florence - Leopoldo Apartment,0.0,0,248,Apartment,1.2,Not specified,True,248.0
Meadow Forty-Five,9.1,10,202,Apartment,1.1,Centro storico di Firenze,True,202.0
Tuscan Sun Studios,0.0,0,120,Apartment,1.4,Lungarno del Tempio,True,120.0
Firenze Rentals Suite Cavour,9.1,23,127,Apartment,0.5,San Marco - Santissima Annunziata,True,127.0
Duchess Boutique de Charme,9.4,48,177,Hotel,4.2,Not specified,True,177.0
B&B DUE ABETI,8.7,42,94,Bed&Breakfast,4.6,Not specified,True,94.0
Ricorboli apt TWO,0.0,0,156,Apartment,1.9,Piazzale Michelangelo,True,156.0
Zula Affittacamere,9.0,54,118,Hotel,2.6,Campo di Marte,True,118.0
Mamo Florence - Binario9 Terrace Apartment,8.6,23,171,Apartment,1.3,Fortezza da Basso,True,171.0
Residenza Leone,9.4,24,127,Hotel,4.2,Novoli - San Donato,True,127.0
Attichino Loft in Florence Near Station,0.0,0,174,Apartment,2.1,Rifredi,True,174.0
Relais Martinez Florence,8.0,38,321,Apartment,0.5,San Marco - Santissima Annunziata,True,321.0
Raggio di Sole,9.3,29,136,Apartment,1.9,Rifredi,True,136.0
Bohémienne Penthouse,9.5,17,267,Apartment,0.8,Santa Croce,True,267.0
La reggia di Luigi e Thierry,0.0,0,212,Apartment,1.1,San Frediano,True,212.0
Mamo Florence - Magazzini Apartment,8.8,6,255,Apartment,0.3,Uffizi,True,255.0
Vittoria House,9.5,4,122,Apartment,1.7,Not specified,True,122.0
Leonardo's Signoria Flat,8.6,6,172,Apartment,0.2,Uffizi,True,172.0
Fornace Suite,9.5,16,292,Hotel,1.6,Piazzale Michelangelo,True,292.0
Lucia's home,9.3,25,137,Apartment,2.5,Porta al Prato,True,137.0
Le Residenze a Firenze - Residenza Benizzi Luxury guest house in the center of Florence,9.4,15,143,Hotel,0.6,San Frediano,True,143.0
Casa Olivia,8.8,56,73,Apartment,2.9,Not specified,True,73.0
Wine Apartments Florence Ancellotta,8.7,98,187,Apartment,0.9,San Frediano,True,187.0
Mamo Florence - Cavour Apartments,0.0,0,238,Apartment,1.1,San Marco - Santissima Annunziata,True,238.0
Silent Room,6.5,42,88,Apartment,0.5,Duomo,True,88.0
Camplus Guest Firenze,0.0,0,60,Hotel,1.6,Fortezza da Basso,True,60.0
Loft Pinti,0.0,0,98,Apartment,0.8,San Marco - Santissima Annunziata,True,98.0
Suite La Certosa,9.0,78,124,Apartment,4.8,Not specified,True,124.0
Scala Apartments,8.4,72,120,Apartment,0.7,Santa Maria Novella,False,120.0
Finestra sul Duomo,9.5,44,126,Apartment,0.4,Duomo,True,126.0
Boccaccio 54,8.6,22,109,Apartment,2.5,Campo di Marte,True,109.0
B&B Antica Posta,8.8,101,103,Bed&Breakfast,1.5,Fortezza da Basso,True,103.0
Firenze Rentals Ponte Vecchio Flat,9.2,11,128,Apartment,0.3,Uffizi,True,128.0
Soggiorno Primavera,8.2,113,86,Hotel,1.3,Fortezza da Basso,True,86.0
Appartamento accogliente e luminoso SELF CHECK-IN,9.7,15,107,Apartment,3.5,Campo di Marte,True,107.0
Pietrapiana34 Boutique Apartments,9.9,17,162,Apartment,0.8,Centro storico di Firenze,True,162.0
Villa Alle Rampe,8.8,63,94,Hotel,1.6,Piazzale Michelangelo,True,94.0
Mamo Florence - GM Apartment,0.0,0,205,Apartment,0.8,San Marco - Santissima Annunziata,True,205.0
B&B In Centro,8.6,14,71,Bed&Breakfast,1.7,Not specified,True,71.0
Didi House,9.6,31,115,Apartment,3.3,Novoli - San Donato,True,115.0
Visconte Apartment,0.0,0,192,Holiday Home,3.5,Rifredi,True,192.0
Signoria Place,8.9,9,228,Apartment,0.2,Uffizi,True,228.0
Casa con Vista su Firenze,0.0,0,126,Apartment,5.5,Not specified,True,126.0
Mamo Florence - Sophia Apartment,8.7,6,363,Apartment,0.3,Uffizi,True,363.0
Heart of Florence Loft Porcellino,6.8,16,136,Apartment,0.2,Uffizi,True,136.0
AFFITTACAMERE IMPERIALE,9.4,16,95,Hotel,3.2,Not specified,True,95.0
Casa Michelangelo - Tintori apt,0.0,0,155,Apartment,0.7,Santa Croce,True,155.0
La Casa di Lucia - Firenze,0.0,0,139,Apartment,7.5,Novoli - San Donato,True,139.0
Incantevole e Rilassante Terratetto,0.0,0,151,Holiday Home,3.0,Rifredi,True,151.0
Florence cottage,0.0,0,198,Apartment,2.8,Rifredi,True,198.0
Art Suite Ponte Vecchio,8.5,10,518,Apartment,0.7,Centro storico di Firenze,False,518.0
Montebello Pisa,0.0,0,75,Apartment,1.2,Centro storico di Firenze,True,75.0
Loft il Guelfo,9.0,56,152,Apartment,1.0,Santa Croce,True,152.0
B&B - Suites De' Medici,0.0,0,103,Bed&Breakfast,1.2,San Frediano,True,103.0
Conte Canacci,9.8,39,127,Apartment,0.7,Santa Maria Novella,True,127.0
Fossi tower,8.7,25,175,Apartment,0.5,Santa Maria Novella,True,175.0
La Casa Bianca,9.3,11,123,Apartment,0.9,San Frediano,True,123.0
Boboli Frescoes,0.0,0,159,Apartment,1.0,San Frediano,True,159.0
Residenza Millennium,6.9,67,78,Hotel,0.9,Santa Maria Novella,True,78.0
La Cupola Guest House,6.1,7,97,Apartment,7.5,Novoli - San Donato,True,97.0
Rodolfo Suite,8.6,21,172,Apartment,0.8,Santa Maria Novella,True,172.0
San Niccolò alle Mura - Rive Gauche Apartments Silla Apts,0.0,0,169,Apartment,1.0,Centro storico di Firenze,True,169.0
Luxury Apartment in San Niccolò,9.0,3,113,Apartment,1.0,Centro storico di Firenze,True,113.0
Colorful Pied-à-Terre _ Via Gioberti,0.0,0,153,Apartment,2.0,Lungarno del Tempio,True,153.0
Guelfi e Ghibellini,0.0,0,111,Apartment,0.7,San Lorenzo,True,111.0
Nilhotel,8.4,1180,109,Hotel,3.7,Novoli - San Donato,True,109.0
Hotel Bologna,8.6,973,81,Hotel,1.7,Lungarno del Tempio,True,81.0
B&B Locanda Il Salimbecco,8.1,344,88,Bed&Breakfast,0.4,San Lorenzo,True,88.0
Ostello Tasso,8.5,253,60,Hotel,1.3,Not specified,True,60.0
Hotel Paris,8.3,3263,98,Hotel,0.3,Tornabuoni,True,98.0
Hotel Aline,7.9,604,55,Hotel,0.9,Centro storico di Firenze,True,55.0
Residenza Conte di Cavour & Rooftop,8.5,244,92,Hotel,0.7,San Marco - Santissima Annunziata,True,92.0
Residenza Castiglioni,8.6,237,110,Hotel,0.3,San Lorenzo,True,110.0
Messori Suites,9.2,681,122,Hotel,1.7,Campo di Marte,True,122.0
Hotel Golf,8.0,1126,99,Hotel,1.2,Santa Maria Novella,True,99.0
Hotel Meridiana,7.7,620,89,Hotel,1.8,Campo di Marte,True,89.0
B&B Repubblica,8.8,550,112,Bed&Breakfast,0.0,Centro storico di Firenze,True,112.0
Relais Dante e Beatrice,8.3,699,85,Hotel,1.2,San Marco - Santissima Annunziata,True,85.0
Corte Passi Florence,8.2,330,74,Hotel,1.3,Fortezza da Basso,True,74.0
Blu Notte Guest House,9.0,503,99,Hotel,0.8,Santa Croce,True,99.0
Hotel la Scala,8.7,382,151,Hotel,0.6,Santa Maria Novella,True,151.0
Foresteria Valdese di Firenze,8.4,656,91,Hotel,0.9,San Frediano,True,91.0
Hotel Annalena,8.5,944,99,Hotel,1.1,San Frediano,True,99.0
Il Gattopardo B&B,8.2,966,86,Bed&Breakfast,0.2,Uffizi,True,86.0
B&B Arco Antico,8.7,287,89,Bed&Breakfast,0.9,Centro storico di Firenze,True,89.0
Casa Santo Nome di Gesu,8.2,1097,105,Hotel,0.9,San Frediano,True,105.0
Le Casine di Firenze,8.1,302,85,Hotel,2.4,Campo di Marte,True,85.0
Hotel Cestelli,9.0,343,76,Hotel,0.3,Tornabuoni,True,76.0
Coco Places Soggiorno Panerai. Centro Storico,9.0,441,92,Hotel,0.7,San Marco - Santissima Annunziata,True,92.0
NH Collection Palazzo Gaddi,9.1,492,258,Hotel,0.4,San Lorenzo,True,258.0
B&B Relais Tiffany,9.4,271,67,Bed&Breakfast,1.2,Fortezza da Basso,True,67.0
Hotel Victoria,7.6,1537,80,Hotel,0.7,San Lorenzo,True,80.0
Dimora Bandinelli,9.3,354,102,Hotel,1.8,Not specified,True,102.0
Hotel Londra - Firenze,8.0,2088,99,Hotel,1.0,Santa Maria Novella,True,99.0
Hotel Andrea,7.4,1349,66,Hotel,1.0,Centro storico di Firenze,True,66.0
B&B Le Stanze del Duomo,8.8,4352,87,Bed&Breakfast,0.4,Duomo,True,87.0
PICCOLO HOTEL !! Ɲel Ƈentro Ɗi Ƒirenze !! !!! Colazione Inclusa !!!,7.8,551,83,Hotel,1.0,San Marco - Santissima Annunziata,True,83.0
Borgo Oblate,8.7,193,104,Hotel,0.7,San Marco - Santissima Annunziata,True,104.0
Residenza D'Epoca La Basilica,9.3,911,127,Hotel,0.3,Duomo,True,127.0
TSH Florence Lavagnini,8.9,3848,133,Hotel,1.2,Fortezza da Basso,True,133.0
Atelier Cosseria,8.9,371,75,Hotel,1.5,Fortezza da Basso,True,75.0
Le stanze di caterina,7.8,84,113,Hotel,0.2,Duomo,True,113.0
Soggiorno Annamaria,8.1,98,88,Hotel,0.5,San Lorenzo,True,88.0
The Westin Excelsior. Florence,8.7,160,496,Hotel,0.7,Santa Maria Novella,True,496.0
BandBFirenze 8 Cittadella 8,9.6,269,97,Hotel,1.3,Fortezza da Basso,True,97.0
Forte16 View & SPA,9.1,1663,152,Apartment,1.4,Lungarno del Tempio,True,152.0
Dante e Beatrice,8.2,180,138,Other,0.5,San Lorenzo,True,138.0
Palazzo dei Ciompi Suites,7.5,398,130,Hotel,0.9,Santa Croce,True,130.0
La Fonderia Firenze,9.3,421,106,Hotel,1.4,Not specified,True,106.0
Hotel Botticelli,8.3,810,149,Hotel,0.6,San Lorenzo,True,149.0
Bronze Horse,8.6,405,70,Hotel,0.3,Uffizi,True,70.0
Residenza d'Epoca Palazzo Galletti,8.4,294,121,Hotel,0.6,Centro storico di Firenze,True,121.0
Duomo Palace,8.6,191,105,Hotel,0.1,Duomo,True,105.0
Relais Lavagnini Florence,7.8,459,80,Hotel,1.4,Fortezza da Basso,True,80.0
Ottantotto Firenze,9.4,157,188,Hotel,1.0,Centro storico di Firenze,True,188.0
Hotel Glance In Florence,9.2,1006,182,Hotel,0.7,San Lorenzo,True,182.0
Accademia Studio,8.7,492,90,Apartment,0.6,San Marco - Santissima Annunziata,True,90.0
B&B Marbò Florence,8.2,539,78,Bed&Breakfast,1.0,Santa Maria Novella,True,78.0
Le Tre Orchidee Florence,9.4,380,73,Hotel,2.9,Rifredi,False,73.0
Hotel Le Due Fontane,7.9,887,108,Hotel,0.7,San Marco - Santissima Annunziata,True,108.0
Corte Calzaiuoli Elegant Suites,9.8,557,217,Hotel,0.1,Uffizi,True,217.0
Hotel Caravaggio,8.5,504,98,Hotel,0.8,San Lorenzo,True,98.0
Boutique B&B Antica Johlea,9.5,205,207,Bed&Breakfast,1.2,San Marco - Santissima Annunziata,True,207.0
Auto Park Hotel con Ristorante interno e PARCHEGGIO INTERNO GRATUITO!!!,7.2,1290,79,Hotel,4.0,Novoli - San Donato,True,79.0
B&B Di Piazza Del Duomo,8.9,286,127,Bed&Breakfast,0.4,Duomo,True,127.0
Hotel Duca D'Aosta,8.2,520,79,Hotel,0.8,Centro storico di Firenze,True,79.0
NH Firenze,8.4,1588,168,Hotel,1.5,Centro storico di Firenze,True,168.0
Villa Nardi - Residenza D'Epoca,8.9,484,150,Hotel,1.8,Piazzale Michelangelo,True,150.0
Uffizi Harmony,9.4,374,103,Hotel,0.5,Uffizi,True,103.0
Hotel Emma Small Luxury Hotel,8.9,534,110,Hotel,2.1,Campo di Marte,True,110.0
Hotel L'Orologio,9.3,895,243,Hotel,0.5,Santa Maria Novella,True,243.0
Hotel Luxor Florence,8.7,324,118,Hotel,1.2,Fortezza da Basso,True,118.0
Hotel Silla,8.7,470,128,Hotel,0.9,Centro storico di Firenze,True,128.0
iH Hotels Firenze Select,7.2,775,52,Hotel,1.9,Porta al Prato,True,52.0
CoDe Rooms,8.8,751,72,Hotel,0.5,Uffizi,True,72.0
Melody House,8.6,577,59,Hotel,1.2,Not specified,True,59.0
Hotel Magenta,8.6,1483,94,Hotel,0.9,Santa Maria Novella,True,94.0
B&B De Biffi,8.8,351,117,Bed&Breakfast,0.4,Duomo,True,117.0
Mh Florence Hotel & Spa,8.6,1219,153,Hotel,1.1,Santa Maria Novella,True,153.0
B&B Residenza San Gallo 79,9.2,426,88,Bed&Breakfast,1.1,San Marco - Santissima Annunziata,True,88.0
Aramis Rooms,8.9,587,97,Hotel,0.7,San Lorenzo,True,97.0
Boutique Hotel Hugo,9.3,651,125,Hotel,1.1,San Marco - Santissima Annunziata,True,125.0
GOGO` Boutique Hotel,8.6,104,103,Hotel,1.2,Centro storico di Firenze,True,103.0
Luxury B&B La Dimora Degli Angeli,9.0,957,116,Bed&Breakfast,0.1,Duomo,True,116.0
Hotel La Scaletta,8.7,1560,125,Hotel,0.6,San Frediano,True,125.0
Ridolfi Guest House,8.7,382,98,Hotel,1.0,Centro storico di Firenze,True,98.0
Residenza Delle Arti,9.3,270,504,Hotel,0.2,Uffizi,True,504.0
Affittacamere Benedetta,8.9,206,118,Hotel,1.2,Centro storico di Firenze,True,118.0
Villa Le Fontanelle - Residenza d'Epoca,9.4,277,199,Hotel,4.4,Rifredi,True,199.0
La Fattoressa,9.3,256,147,Hotel,5.1,Not specified,True,147.0
Ulivi di Castello,9.4,126,107,Hotel,6.1,Not specified,True,107.0
Eden Rock Resort,9.3,273,180,Hotel,5.1,Not specified,True,180.0
Ville Sull'Arno,9.0,854,289,Hotel,2.5,Lungarno del Tempio,True,289.0
Lo Sdrucciolo,9.4,64,118,Apartment,5.5,Novoli - San Donato,True,118.0
Borgo Apartment,9.4,16,224,Apartment,0.7,Santa Maria Novella,True,224.0
Le stanze di Carla! Bagno privato. cucina in comune,9.0,63,152,Hotel,2.9,Not specified,True,152.0
Accanto al Duomo,9.3,46,95,Hotel,0.1,Duomo,True,95.0
Locanda dei Poeti Rooms & Apartments,8.9,108,97,Hotel,0.8,Centro storico di Firenze,True,97.0
AdAstra Suites,9.3,187,329,Hotel,1.0,San Frediano,True,329.0
Principi Apartment,8.6,21,188,Apartment,0.5,San Lorenzo,True,188.0
Giuliani Home,9.1,169,88,Hotel,3.1,Rifredi,True,88.0
Dimora Del Magnifico,9.0,149,64,Hotel,3.0,Not specified,True,64.0
B&B PALAZZI,9.4,101,92,Bed&Breakfast,5.0,Not specified,True,92.0
Florence Art Apartments,9.5,151,168,Apartment,0.5,San Marco - Santissima Annunziata,True,168.0
The Place Firenze,9.5,123,668,Hotel,0.4,Santa Maria Novella,True,668.0
La Petite Maison,9.3,80,113,Hotel,1.8,Campo di Marte,True,113.0
Il Valentino Luxury Houses,9.6,201,263,Holiday Home,1.3,San Marco - Santissima Annunziata,True,263.0
B&B La Nannina,9.5,137,117,Bed&Breakfast,1.0,Santa Maria Novella,True,117.0
NH Collection Firenze Porta Rossa,9.1,1210,366,Hotel,0.2,Tornabuoni,True,366.0
Le Tre Lune Suites,8.4,399,112,Hotel,0.3,Tornabuoni,True,112.0
Residenza Della Signoria,9.5,166,142,Hotel,0.1,Uffizi,True,142.0
Tornabuoni View,9.4,433,155,Hotel,0.3,Tornabuoni,True,155.0
B&B Boccaccio Camere,8.8,227,97,Bed&Breakfast,3.0,Campo di Marte,True,97.0
Gemini Studios,7.5,442,75,Apartment,1.2,Fortezza da Basso,False,75.0
Hotel Bernini Palace,9.3,428,410,Hotel,0.3,Uffizi,True,410.0
Station Firenze,7.0,198,52,Hotel,1.0,Santa Maria Novella,True,52.0
Hotel Palazzo Vecchio,8.2,853,93,Hotel,0.8,Centro storico di Firenze,True,93.0
Hotel Boccaccio,9.0,701,118,Hotel,0.7,Santa Maria Novella,True,118.0
Hotel Camilla Firenze,8.8,35,97,Hotel,0.5,San Lorenzo,True,97.0
Wine Apartments Florence Vin Santo,0.0,0,169,Apartment,0.5,San Lorenzo,True,169.0
Via Roma 4 Home,0.0,0,167,Apartment,0.1,Duomo,True,167.0
BorgoDeGreci Apartments,9.2,153,158,Apartment,0.5,Uffizi,True,158.0
Hotel Nazionale,8.4,102,56,Hotel,0.6,San Lorenzo,True,56.0
Cavalieri Palace Luxury Residences,9.7,354,177,Apartment,0.1,Uffizi,True,177.0
Terrazza in borgo San Jacopo,9.3,76,67,Apartment,0.4,San Frediano,True,67.0
La Buena Vibra - A flat 4 Time Travelers!,9.5,26,59,Apartment,4.7,Not specified,True,59.0
B&B Alla Corte dei Medici,8.4,20,79,Bed&Breakfast,1.0,Centro storico di Firenze,True,79.0
Classic Style Apartment In Center,9.0,32,100,Apartment,0.7,Santa Maria Novella,True,100.0
Visit Florentia Apartment,9.0,11,73,Apartment,1.2,Santa Croce,True,73.0
Flamingo Florence Suite,9.6,19,110,Apartment,0.6,Santa Maria Novella,True,110.0
Silent Nest,7.1,58,61,Apartment,0.6,Duomo,True,61.0
B&B La Casa dei Tintori,9.4,182,112,Bed&Breakfast,0.7,Santa Croce,True,112.0
Antico Centro Suite,8.6,1271,109,Hotel,0.0,Uffizi,True,109.0
CX Florence Student & Explorer Place,9.0,12,70,Hotel,3.4,Rifredi,True,70.0
Adelaide House,9.1,200,122,Hotel,0.2,Duomo,True,122.0
Au Jardin de Florence,8.8,69,63,Hotel,1.3,Not specified,True,63.0
Berardi Palace - Vigna Nuova Apartment,9.3,82,111,Apartment,0.4,Tornabuoni,True,111.0
Hotel Rex,7.0,518,87,Hotel,0.4,San Lorenzo,True,87.0
Palazzo Martellini Residenza d'epoca,9.6,248,151,Hotel,0.6,San Frediano,True,151.0
Florence Shabby Chic Home,9.4,73,71,Hotel,5.2,Novoli - San Donato,True,71.0
FLOREST Guest House,9.4,98,85,Hotel,0.9,San Marco - Santissima Annunziata,True,85.0
B & B Eliana e Ristorante,9.7,188,103,Hotel,4.4,Novoli - San Donato,True,103.0
Duomo secret rooftop,9.2,25,278,Apartment,0.1,Uffizi,True,278.0
3B Bed & Breakfast Firenze Centro,9.5,163,97,Hotel,1.2,San Marco - Santissima Annunziata,True,97.0
Piazza Pitti Palace - Residenza d'Epoca,9.6,249,226,Hotel,0.8,San Frediano,True,226.0
Coco Places Firenze. Uffizi,9.1,38,116,Hotel,0.3,Uffizi,True,116.0
Hotel Rosso23,8.7,785,162,Hotel,0.4,Santa Maria Novella,True,162.0
Riva Lofts Florence,9.2,241,225,Apartment,2.4,Not specified,True,225.0
Novella Benedicta Apartments,8.7,137,113,Apartment,0.6,Santa Maria Novella,True,113.0
Amabilia Bed&Breakfast,9.3,65,168,Hotel,0.4,Tornabuoni,True,168.0
Florence Dream Domus,8.3,115,104,Hotel,0.6,San Lorenzo,True,104.0
Fattoria Il Milione Agriturismo,7.9,1050,90,Hotel,5.4,Not specified,True,90.0
Continentale - Lungarno Collection,8.9,351,456,Hotel,0.3,Uffizi,True,456.0
Cherubini Palace Thematic Apartment,9.7,300,204,Other,1.4,Centro storico di Firenze,True,204.0
Hotel Rosary Garden,9.0,144,118,Hotel,3.3,Not specified,True,118.0
La Luna Guest House,9.2,101,80,Hotel,1.5,Porta al Prato,True,80.0
Hotel Firenze Capitale,9.1,179,138,Hotel,1.4,San Marco - Santissima Annunziata,True,138.0
Le Fiorentine Boutique Apartments,9.4,419,227,Apartment,0.2,Uffizi,True,227.0
Hotel Cerretani Firenze - MGallery Collection,9.1,775,202,Hotel,0.3,San Lorenzo,True,202.0
Hotel Nella,9.2,748,90,Hotel,0.7,Centro storico di Firenze,True,90.0
Maison Alighieri,9.8,31,237,Apartment,0.7,Santa Croce,False,237.0
PROVENZALE CASA,9.6,13,118,Hotel,0.5,Tornabuoni,True,118.0
TOP POSITION IN FLORENCE,0.0,0,103,Hotel,0.1,Duomo,True,103.0
San Lorenzo Central Market View,8.4,15,95,Apartment,0.6,San Lorenzo,False,95.0
Hotel Romagna,8.1,1773,68,Hotel,0.3,San Lorenzo,True,68.0
Hotel Regina,6.7,857,55,Hotel,0.5,San Lorenzo,True,55.0
Class A New Apartment in Florence,0.0,0,123,Apartment,4.3,Not specified,True,123.0
Hotel Deco,7.3,1171,68,Hotel,0.3,Santa Maria Novella,True,68.0
Hotel Cosimo de' Medici,8.6,591,135,Hotel,0.6,San Lorenzo,True,135.0
Belle Donne Apartments,9.0,106,224,Apartment,0.3,Tornabuoni,True,224.0
TASSO MAISON,0.0,0,103,Apartment,1.1,San Frediano,True,103.0
L'Anfiteatro Nascosto,8.1,3,155,Apartment,0.5,Uffizi,True,155.0
Hotel Guelfa,6.2,410,87,Hotel,0.7,San Lorenzo,True,87.0
Pinzochere Family,5.8,4,120,Apartment,0.8,Santa Croce,True,120.0
Casa Betania casa per Ferie,9.2,63,117,Hotel,1.1,San Frediano,True,117.0
Soggiorna in un castello alle porte di Firenze,9.5,16,98,Apartment,4.5,Not specified,True,98.0
Firenze Rentals Suite Oche,9.2,32,127,Apartment,0.2,Duomo,True,127.0
Il Fiorino Suite,9.3,21,145,Apartment,0.6,San Marco - Santissima Annunziata,True,145.0
Il Verrocchio,8.1,580,61,Hotel,1.1,San Marco - Santissima Annunziata,True,61.0
The St Regis Florence,9.4,109,730,Hotel,0.7,Santa Maria Novella,True,730.0
Affittacamere Shabby old town,8.9,190,87,Hotel,0.4,Tornabuoni,True,87.0
Coco Places Firenze. Centro Storico,9.0,481,133,Apartment,0.8,Centro storico di Firenze,True,133.0
Sleep Tight Florence Apartment,8.3,651,82,Apartment,1.7,Porta al Prato,True,82.0
Palazzo Castri 1874,9.1,722,395,Hotel,0.8,San Lorenzo,True,395.0
Hotel Spadai,9.5,1276,244,Hotel,0.4,Duomo,True,244.0
B&B Santa Maria del Fiore,9.2,208,98,Bed&Breakfast,1.4,Lungarno del Tempio,True,98.0
Mamo Florence - Freedom Apartments,8.5,33,184,Apartment,1.5,Centro storico di Firenze,True,184.0
Villa Royal,8.8,2880,129,Hotel,1.2,Centro storico di Firenze,True,129.0
Hotel Bonifacio,8.6,636,289,Hotel,1.2,Centro storico di Firenze,True,289.0
Appartamenti Ruggini,8.0,70,118,Apartment,0.5,Uffizi,True,118.0
B&B Magnifico Messere,9.0,229,89,Bed&Breakfast,0.1,Duomo,True,89.0
La Farina Apartments,9.1,1470,118,Apartment,1.6,Campo di Marte,True,118.0
AQA Palace,9.7,612,178,Hotel,0.4,Uffizi,True,178.0
Le Nove Muse Guesthouse,9.5,262,80,Hotel,1.5,Fortezza da Basso,True,80.0
Gourmet B&B Villa Landucci,9.2,271,125,Bed&Breakfast,2.2,Not specified,True,125.0
Residence Leopoldo,9.3,193,113,Apartment,2.3,Rifredi,True,113.0
Il Salotto Di Firenze,9.1,240,102,Hotel,0.1,Duomo,True,102.0
Villa il Leone,9.6,320,137,Hotel,2.3,Not specified,True,137.0
Hotel Beatrice,8.6,227,114,Hotel,0.7,Centro storico di Firenze,True,114.0
La Filarocca B&B,8.6,184,73,Bed&Breakfast,2.7,Campo di Marte,False,73.0
Medici Soderini,9.5,125,148,Hotel,0.6,San Frediano,True,148.0
Uno Sguardo su Firenze,8.8,240,116,Hotel,0.3,Uffizi,True,116.0
FH55 Hotel Calzaiuoli,8.9,1516,190,Hotel,0.1,Uffizi,True,190.0
Florence Old Bridge B&B,8.4,805,108,Bed&Breakfast,0.5,San Frediano,True,108.0
Ghirlandaio Florence,9.0,297,83,Hotel,1.4,Centro storico di Firenze,True,83.0
Badia Fiorentina,8.9,292,99,Hotel,0.2,Uffizi,True,99.0
Residenza Johanna I,8.9,259,301,Hotel,1.2,Centro storico di Firenze,True,301.0
Hotel Berna,8.2,479,117,Hotel,0.6,San Lorenzo,True,117.0
Hilton Florence Metropole,8.2,1029,120,Hotel,5.2,Not specified,True,120.0
Florence David's Guesthouse,9.5,36,239,Apartment,0.7,San Lorenzo,True,239.0
Il Monasteraccio,9.6,191,89,Hotel,4.0,Not specified,True,89.0
I Parigi Corbinelli Residenze,9.4,590,109,Hotel,4.9,Not specified,True,109.0
Urban central Florence,6.0,165,44,Hotel,2.1,Lungarno del Tempio,True,44.0
